close,ticker,date,open,high,low,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
30.32,A,2008-03-25,30.3,30.48,30.02,1426600.0,0.0,1.0,20.671892788382,20.794696111877002,20.480865396278,20.685537602104002,1426600.0
29.99,A,2008-03-26,30.2,30.25,29.9,1759400.0,0.0,1.0,20.603668719772998,20.637780754078,20.398996513948,20.460398175696,1759400.0
29.22,A,2008-03-27,30.0,30.04,29.21,2644600.0,0.0,1.0,20.467220582556,20.49451021,19.928250440549,19.93507284741,2644600.0
29.58,A,2008-03-28,29.31,29.74,29.3,3196500.0,0.0,1.0,19.996474509158002,20.289838004173998,19.989652102297,20.180679494400998,3196500.0
29.83,A,2008-03-31,29.51,29.91,29.3,2249200.0,0.0,1.0,20.132922646375,20.405818920809,19.989652102297,20.351239665922,2249200.0
30.89,A,2008-04-01,29.91,30.98,29.91,2255000.0,0.0,1.0,20.405818920809,21.13581645492,20.405818920809,21.074414793172,2255000.0
31.23,A,2008-04-02,30.98,31.65,30.88,2466300.0,0.0,1.0,21.13581645492,21.592917714597,21.067592386311,21.306376626441,2466300.0
31.47,A,2008-04-03,30.98,31.7,30.98,1775500.0,0.0,1.0,21.13581645492,21.627029748901,21.13581645492,21.470114391101998,1775500.0
31.71,A,2008-04-04,31.47,31.97,31.31,1425400.0,0.0,1.0,21.470114391101998,21.811234734144,21.360955881328,21.633852155762,1425400.0
31.57,A,2008-04-07,31.72,31.99,31.52,1330500.0,0.0,1.0,21.640674562623,21.824879547866,21.504226425406,21.53833845971,1330500.0
31.51,A,2008-04-08,31.33,31.57,31.17,1593400.0,0.0,1.0,21.374600695050002,21.53833845971,21.265442185276,21.497404018544998,1593400.0
31.06,A,2008-04-09,31.46,31.59,30.74,1521200.0,0.0,1.0,21.463291984241,21.551983273432,20.972078690259,21.190395709807,1521200.0
30.94,A,2008-04-10,31.0,31.25,30.77,2337300.0,0.0,1.0,21.149461268642,21.320021440163,20.992545910842,21.108526827477,2337300.0
30.13,A,2008-04-11,30.74,30.8,30.0,1836500.0,0.0,1.0,20.972078690259,21.013013131424998,20.467220582556,20.555911871748,1836500.0
30.25,A,2008-04-14,30.13,30.61,29.89,1322900.0,0.0,1.0,20.555911871748,20.883387401068,20.392174107086998,20.637780754078,1322900.0
29.15,A,2008-04-15,30.35,30.46,28.79,4687500.0,0.0,1.0,20.706004822686,20.781051298156,19.641709352393,19.887315999384,4687500.0
30.4,A,2008-04-16,29.49,30.6,29.34,2882600.0,0.0,1.0,20.119277832653,20.876564994208,20.01694172974,20.740116856991,2882600.0
30.09,A,2008-04-17,30.51,30.69,29.88,1966100.0,0.0,1.0,20.81516333246,20.937966655954998,20.385351700226,20.528622244304,1966100.0
30.97,A,2008-04-18,30.63,31.3,30.54,2172800.0,0.0,1.0,20.89703221479,21.354133474467,20.835630553041998,21.128994048059003,2172800.0
30.66,A,2008-04-21,30.72,30.99,30.38,1798900.0,0.0,1.0,20.958433876538,21.142638861781002,20.726472043269,20.917499435373003,1798900.0
30.15,A,2008-04-22,30.48,30.61,29.96,1512000.0,0.0,1.0,20.794696111877002,20.883387401068,20.439930955113002,20.569556685469,1512000.0
31.04,A,2008-04-23,30.14,31.19,30.13,2317800.0,0.0,1.0,20.562734278608,21.279086998998,20.555911871748,21.176750896085,2317800.0
31.44,A,2008-04-24,31.03,31.75,30.85,2384000.0,0.0,1.0,21.169928489224,21.661141783206002,21.047125165729,21.449647170519,2384000.0
31.53,A,2008-04-25,31.54,31.79,30.95,2077600.0,0.0,1.0,21.517871239128,21.688431410649,21.115349234337,21.511048832266997,2077600.0
30.66,A,2008-04-28,31.6,31.68,30.6,2521400.0,0.0,1.0,21.558805680293002,21.613384935179997,20.876564994208,20.917499435373003,2521400.0
30.56,A,2008-04-29,30.56,30.96,30.36,2908400.0,0.0,1.0,20.849275366764,21.122171641198,20.712827229547,20.849275366764,2908400.0
30.21,A,2008-04-30,30.65,30.75,30.01,3219500.0,0.0,1.0,20.910677028512,20.97890109712,20.474042989417,20.610491126634,3219500.0
31.1,A,2008-05-01,30.2,31.15,29.89,3225700.0,0.0,1.0,20.603668719772998,21.251797371554,20.392174107086998,21.21768533725,3225700.0
32.07,A,2008-05-02,31.34,32.13,31.33,3578400.0,0.0,1.0,21.381423101911,21.920393243918,21.374600695050002,21.879458802753,3578400.0
31.62,A,2008-05-05,32.13,32.13,31.42,1547600.0,0.0,1.0,21.920393243918,21.920393243918,21.436002356796998,21.572450494014,1547600.0
31.82,A,2008-05-06,31.35,32.01,31.08,1698400.0,0.0,1.0,21.388245508771,21.838524361588,21.204040523528,21.708898631232,1698400.0
31.75,A,2008-05-07,31.8,32.16,31.68,2016700.0,0.0,1.0,21.69525381751,21.940860464501,21.613384935179997,21.661141783206002,2016700.0
31.98,A,2008-05-08,32.2,32.25,31.455,1569200.0,0.0,1.0,21.968150091943997,22.002262126248002,21.45988078081,21.818057141005003,1569200.0
31.9,A,2008-05-09,31.58,32.14,31.41,2730800.0,0.0,1.0,21.545160866571003,21.927215650779,21.429179949937,21.763477886118,2730800.0
32.37,A,2008-05-12,32.08,32.4,31.83,3258300.0,0.0,1.0,21.886281209614,22.104598229161,21.715721038092,22.084131008578,3258300.0
32.23,A,2008-05-13,32.39,32.49,32.02,1697900.0,0.0,1.0,22.0977758223,22.165999890909,21.845346768449,21.988617312526003,1697900.0
32.53,A,2008-05-14,32.45,33.25,32.23,2928200.0,0.0,1.0,22.138710263465,22.684502812333,21.988617312526003,22.193289518352,2928200.0
35.34,A,2008-05-15,34.17,35.75,34.045,8864200.0,0.0,1.0,23.312164243532,24.390104527546,23.226884157771,24.110385846251003,8864200.0
35.09,A,2008-05-16,35.41,35.41,34.6,3287000.0,0.0,1.0,24.158142694277,24.158142694277,23.605527738548002,23.93982567473,3287000.0
36.24,A,2008-05-19,34.85,36.86,34.75,4869900.0,0.0,1.0,23.77608791007,25.147391689101,23.707863841461002,24.724402463727998,4869900.0
35.62,A,2008-05-20,35.99,35.99,35.01,2748300.0,0.0,1.0,24.553842292206998,24.553842292206998,23.885246419843,24.301413238354996,2748300.0
35.7,A,2008-05-21,35.62,36.36,35.53,2481300.0,0.0,1.0,24.301413238354996,24.806271346058,24.240011576608,24.355992493242002,2481300.0
36.02,A,2008-05-22,35.68,36.26,35.58,2180500.0,0.0,1.0,24.342347679520003,24.738047277449997,24.274123610912,24.574309512789,2180500.0
35.93,A,2008-05-23,35.87,36.17,35.63,2379700.0,0.0,1.0,24.471973409877,24.676645615702,24.308235645215998,24.512907851041998,2379700.0
36.42,A,2008-05-27,35.71,36.5,35.64,2970400.0,0.0,1.0,24.362814900103,24.90178504211,24.315058052077,24.847205787224002,2970400.0
36.95,A,2008-05-28,36.44,37.09,36.2,3067100.0,0.0,1.0,24.860850600945,25.304307046901002,24.697112836285,25.208793350849,3067100.0
37.13,A,2008-05-29,36.93,37.3,36.5,2794700.0,0.0,1.0,25.195148537127,25.447577590978998,24.90178504211,25.331596674344002,2794700.0
37.39,A,2008-05-30,37.17,37.5,36.86,2566200.0,0.0,1.0,25.358886301787,25.584025728196,25.147391689101,25.508979252726,2566200.0
36.9,A,2008-06-02,36.93,37.27,36.61,3406600.0,0.0,1.0,25.195148537127,25.427110370395997,24.97683151758,25.174681316544,3406600.0
36.88,A,2008-06-03,37.08,37.45,36.62,2533500.0,0.0,1.0,25.297484640039997,25.549913693891,24.983653924441,25.161036502823,2533500.0
36.99,A,2008-06-04,36.85,37.36,36.58,3402300.0,0.0,1.0,25.14056928224,25.488512032143998,24.956364296997,25.236082978291996,3402300.0
37.65,A,2008-06-05,37.05,37.75,36.92,2071900.0,0.0,1.0,25.277017419457003,25.754585899717004,25.188326130266,25.686361831107998,2071900.0
36.51,A,2008-06-06,37.34,37.38,36.42,2536700.0,0.0,1.0,25.474867218422,25.502156845865002,24.847205787224002,24.908607448971,2536700.0
36.92,A,2008-06-09,36.62,37.05,36.24,2665400.0,0.0,1.0,24.983653924441,25.277017419457003,24.724402463727998,25.188326130266,2665400.0
36.75,A,2008-06-10,36.37,36.91,36.34,1721100.0,0.0,1.0,24.813093752919002,25.181503723404997,24.792626532337,25.072345213632,1721100.0
36.25,A,2008-06-11,36.14,36.8281,36.14,1886000.0,0.0,1.0,24.65617839512,25.125628211215002,24.65617839512,24.731224870589,1886000.0
36.89,A,2008-06-12,36.37,37.4822,36.37,2495900.0,0.0,1.0,24.813093752919002,25.571881843983,24.813093752919002,25.167858909684,2495900.0
37.31,A,2008-06-13,36.95,37.31,36.6,2173000.0,0.0,1.0,25.208793350849,25.454399997838998,24.970009110718998,25.454399997838998,2173000.0
37.35,A,2008-06-16,37.0,37.73,36.52,4738800.0,0.0,1.0,25.242905385152998,25.740941085995,24.915429855832,25.481689625283,4738800.0
37.41,A,2008-06-17,37.48,37.78,36.81,3396900.0,0.0,1.0,25.570380914474,25.775053120299,25.113279654797,25.522624066448003,3396900.0
37.38,A,2008-06-18,37.1,37.58,36.99,2642900.0,0.0,1.0,25.311129453761,25.638604983081997,25.236082978291996,25.502156845865002,2642900.0
37.9,A,2008-06-19,37.43,38.0,37.27,2592100.0,0.0,1.0,25.536268880170002,25.925146071237997,25.427110370395997,25.85692200263,2592100.0
37.57,A,2008-06-20,37.495,37.77,37.0,4313000.0,0.0,1.0,25.580614524765,25.768230713439003,25.242905385152998,25.631782576222,4313000.0
37.08,A,2008-06-23,37.66,37.81,37.05,3057700.0,0.0,1.0,25.693184237969,25.795520340882,25.277017419457003,25.297484640039997,3057700.0
36.63,A,2008-06-24,36.93,37.05,36.18,2898700.0,0.0,1.0,25.195148537127,25.277017419457003,24.683468022562998,24.990476331300997,2898700.0
36.94,A,2008-06-25,35.9,37.28,35.9,2549100.0,0.0,1.0,24.492440630458997,25.433932777257,24.492440630458997,25.201970943987998,2549100.0
35.7,A,2008-06-26,36.57,36.63,35.53,2730500.0,0.0,1.0,24.949541890136,24.990476331300997,24.240011576608,24.355992493242002,2730500.0
35.59,A,2008-06-27,35.6,35.97,35.38,3587500.0,0.0,1.0,24.287768424634,24.540197478485,24.137675473695,24.280946017772997,3587500.0
35.54,A,2008-06-30,35.7,35.99,35.35,2965000.0,0.0,1.0,24.355992493242002,24.553842292206998,24.117208253112,24.246833983469,2965000.0
35.57,A,2008-07-01,35.04,35.77,34.925,3233700.0,0.0,1.0,23.905713640426,24.403749341268,23.827255961526,24.267301204050998,3233700.0
35.36,A,2008-07-02,35.63,36.07,35.28,2641400.0,0.0,1.0,24.308235645215998,24.608421547094,24.069451405086003,24.124030659973002,2641400.0
34.73,A,2008-07-03,35.53,35.69,34.6,3865800.0,0.0,1.0,24.240011576608,24.349170086381,23.605527738548002,23.69421902774,3865800.0
35.07,A,2008-07-07,34.81,35.71,34.53,4100000.0,0.0,1.0,23.748798282625998,24.362814900103,23.557770890521997,23.926180861008,4100000.0
35.93,A,2008-07-08,35.01,36.02,34.95,3346900.0,0.0,1.0,23.885246419843,24.574309512789,23.844311978678004,24.512907851041998,3346900.0
35.09,A,2008-07-09,36.11,36.17,35.09,2078500.0,0.0,1.0,24.635711174537,24.676645615702,23.93982567473,23.93982567473,2078500.0
35.37,A,2008-07-10,35.21,35.49,34.86,2449000.0,0.0,1.0,24.02169455706,24.212721949164,23.782910316930998,24.130853066834,2449000.0
35.69,A,2008-07-11,35.03,36.15,34.64,2419600.0,0.0,1.0,23.898891233565003,24.663000801981,23.632817365991997,24.349170086381,2419600.0
35.14,A,2008-07-14,35.03,36.05,35.02,2059900.0,0.0,1.0,23.898891233565003,24.594776733372,23.892068826704,23.973937709034,2059900.0
34.83,A,2008-07-15,34.74,35.25,34.55,3102200.0,0.0,1.0,23.7010414346,24.048984184504,23.571415704244,23.762443096348,3102200.0
35.12,A,2008-07-16,34.7,35.44,34.67,2960500.0,0.0,1.0,23.673751807157,24.17860991486,23.653284586574003,23.960292895313,2960500.0
35.14,A,2008-07-17,34.4,35.31,34.4,3077700.0,0.0,1.0,23.469079601331,24.089918625668997,23.469079601331,23.973937709034,3077700.0
35.57,A,2008-07-18,35.16,35.64,34.71,2693400.0,0.0,1.0,23.987582522756,24.315058052077,23.680574214018,24.267301204050998,2693400.0
35.33,A,2008-07-21,35.77,35.77,35.09,1423000.0,0.0,1.0,24.403749341268,24.403749341268,23.93982567473,24.103563439391,1423000.0
35.13,A,2008-07-22,35.01,35.16,34.55,2626600.0,0.0,1.0,23.885246419843,23.987582522756,23.571415704244,23.967115302174,2626600.0
36.0,A,2008-07-23,35.24,36.09,35.13,2806500.0,0.0,1.0,24.042161777643,24.622066360815,23.967115302174,24.560664699068,2806500.0
35.69,A,2008-07-24,35.87,36.15,35.5,2655700.0,0.0,1.0,24.471973409877,24.663000801981,24.219544356025,24.349170086381,2655700.0
36.21,A,2008-07-25,35.83,36.28,35.79,2515900.0,0.0,1.0,24.444683782433,24.751692091172,24.41739415499,24.703935243146,2515900.0
35.83,A,2008-07-28,36.18,36.41,35.82,2336100.0,0.0,1.0,24.683468022562998,24.840383380363,24.437861375572,24.444683782433,2336100.0
36.13,A,2008-07-29,35.48,36.4,35.48,1966400.0,0.0,1.0,24.205899542303,24.833560973502003,24.205899542303,24.649355988259,1966400.0
36.71,A,2008-07-30,36.24,36.92,36.1,1691400.0,0.0,1.0,24.724402463727998,25.188326130266,24.628888767676,25.045055586188003,1691400.0
36.06,A,2008-07-31,36.51,36.66,36.02,1938500.0,0.0,1.0,24.908607448971,25.010943551883997,24.574309512789,24.601599140233002,1938500.0
35.86,A,2008-08-01,36.14,36.27,35.26,2487800.0,0.0,1.0,24.65617839512,24.744869684311,24.055806591365,24.465151003016,2487800.0
35.34,A,2008-08-04,35.75,35.97,35.3,1695900.0,0.0,1.0,24.390104527546,24.540197478485,24.083096218808,24.110385846251003,1695900.0
36.09,A,2008-08-05,35.7,36.26,35.49,2449300.0,0.0,1.0,24.355992493242002,24.738047277449997,24.212721949164,24.622066360815,2449300.0
36.64,A,2008-08-06,35.89,36.65,35.73,1898300.0,0.0,1.0,24.485618223598,25.004121145023,24.376459713825003,24.997298738161998,1898300.0
36.29,A,2008-08-07,36.44,36.95,36.27,1939600.0,0.0,1.0,24.860850600945,25.208793350849,24.744869684311,24.758514498031996,1939600.0
37.0,A,2008-08-08,36.24,37.25,36.21,2476900.0,0.0,1.0,24.724402463727998,25.413465556673998,24.703935243146,25.242905385152998,2476900.0
37.0,A,2008-08-11,37.09,37.25,36.7,1888600.0,0.0,1.0,25.304307046901002,25.413465556673998,25.038233179327,25.242905385152998,1888600.0
36.97,A,2008-08-12,36.75,37.06,36.72,2170400.0,0.0,1.0,25.072345213632,25.283839826318,25.051877993049,25.222438164570004,2170400.0
36.55,A,2008-08-13,36.79,37.07,35.9,2084400.0,0.0,1.0,25.099634841075,25.290662233179003,24.492440630458997,24.935897076415,2084400.0
36.18,A,2008-08-14,36.21,36.67,35.63,3115300.0,0.0,1.0,24.703935243146,25.017765958745,24.308235645215998,24.683468022562998,3115300.0
36.37,A,2008-08-15,36.7,36.8,36.0,2617000.0,0.0,1.0,25.038233179327,25.106457247936,24.560664699068,24.813093752919002,2617000.0
35.78,A,2008-08-18,36.4,36.4,35.56,3005600.0,0.0,1.0,24.833560973502003,24.833560973502003,24.26047879719,24.410571748129,3005600.0
35.25,A,2008-08-19,35.64,35.76,35.11,2359900.0,0.0,1.0,24.315058052077,24.396926934407002,23.953470488452,24.048984184504,2359900.0
34.8,A,2008-08-20,35.27,35.33,34.52,1986200.0,0.0,1.0,24.062628998226,24.103563439391,23.550948483662,23.741975875765,1986200.0
34.63,A,2008-08-21,34.32,34.84,34.31,2085900.0,0.0,1.0,23.414500346445,23.769265503209,23.407677939583998,23.625994959131,2085900.0
35.38,A,2008-08-22,34.74,35.45,34.74,1612200.0,0.0,1.0,23.7010414346,24.185432321721002,23.7010414346,24.137675473695,1612200.0
34.78,A,2008-08-25,35.11,35.37,34.73,1880200.0,0.0,1.0,23.953470488452,24.130853066834,23.69421902774,23.728331062044,1880200.0
34.71,A,2008-08-26,34.65,34.84,34.32,1664700.0,0.0,1.0,23.639639772853,23.769265503209,23.414500346445,23.680574214018,1664700.0
34.74,A,2008-08-27,34.68,35.17,33.93,1572100.0,0.0,1.0,23.660106993435,23.994404929616998,23.148426478871002,23.7010414346,1572100.0
35.51,A,2008-08-28,34.9,35.51,34.8,1401700.0,0.0,1.0,23.810199944374,24.226366762886,23.741975875765,24.226366762886,1401700.0
34.76,A,2008-08-29,35.28,35.31,34.62,1667800.0,0.0,1.0,24.069451405086003,24.089918625668997,23.61917255227,23.714686248322,1667800.0
34.49,A,2008-09-02,35.09,35.7,34.29,2057700.0,0.0,1.0,23.93982567473,24.355992493242002,23.394033125862002,23.530481263079,2057700.0
33.81,A,2008-09-03,34.35,34.5,33.36,2757700.0,0.0,1.0,23.434967567027,23.53730366994,22.759549287803,23.066557596541,2757700.0
32.18,A,2008-09-04,33.52,33.53,32.14,2615600.0,0.0,1.0,22.868707797575997,22.875530204437,21.927215650779,21.954505278221998,2615600.0
32.79,A,2008-09-05,32.0,32.92,31.75,2301400.0,0.0,1.0,21.831701954727002,22.459363385925002,21.661141783206002,22.370672096733998,2301400.0
32.97,A,2008-09-08,33.38,33.52,32.57,2178900.0,0.0,1.0,22.773194101524002,22.868707797575997,22.220579145795003,22.49347542023,2178900.0
32.06,A,2008-09-09,33.16,33.16,32.06,1868300.0,0.0,1.0,22.623101150586,22.623101150586,21.872636395892002,21.872636395892002,1868300.0
31.89,A,2008-09-10,32.31,32.45,31.8,2578800.0,0.0,1.0,22.043196567413002,22.138710263465,21.69525381751,21.756655479257002,2578800.0
31.94,A,2008-09-11,31.5,32.0,31.11,2654100.0,0.0,1.0,21.490581611683996,21.831701954727002,21.224507744110998,21.790767513562002,2654100.0
32.05,A,2008-09-12,31.77,32.1,31.55,2192300.0,0.0,1.0,21.674786596927,21.899926023335,21.524693645989,21.865813989031,2192300.0
30.83,A,2008-09-15,31.35,31.86,30.8,2208900.0,0.0,1.0,21.388245508771,21.736188258675,21.013013131424998,21.033480352007,2208900.0
31.22,A,2008-09-16,30.48,31.493000000000002,29.52,2956700.0,0.0,1.0,20.794696111877002,21.485805926882,20.139745053236002,21.29955421958,2956700.0
29.75,A,2008-09-17,30.59,30.71,29.6,3829000.0,0.0,1.0,20.869742587346998,20.951611469677,20.194324308122,20.296660411035,3829000.0
31.37,A,2008-09-18,30.0,31.45,29.4,3739200.0,0.0,1.0,20.467220582556,21.45646957738,20.057876170905,21.401890322493,3739200.0
32.91,A,2008-09-19,32.01,33.0,31.68,3566700.0,0.0,1.0,21.838524361588,22.513942640812,21.613384935179997,22.452540979064,3566700.0
31.12,A,2008-09-22,32.78,32.78,31.02,2779600.0,0.0,1.0,22.363849689873,22.363849689873,21.163106082363,21.231330150972,2779600.0
30.86,A,2008-09-23,31.27,31.57,30.54,3070200.0,0.0,1.0,21.333666253885,21.53833845971,20.835630553041998,21.053947572589998,3070200.0
30.74,A,2008-09-24,30.77,31.06,30.32,3008900.0,0.0,1.0,20.992545910842,21.190395709807,20.685537602104002,20.972078690259,3008900.0
30.78,A,2008-09-25,30.92,31.07,30.56,4715700.0,0.0,1.0,21.094882013755,21.197218116668,20.849275366764,20.999368317703,4715700.0
30.93,A,2008-09-26,30.78,30.99,30.14,4511500.0,0.0,1.0,20.999368317703,21.142638861781002,20.562734278608,21.101704420616,4511500.0
29.21,A,2008-09-29,30.37,30.59,28.64,5177200.0,0.0,1.0,20.719649636408,20.869742587346998,19.539373249481002,19.928250440549,5177200.0
29.66,A,2008-09-30,29.39,30.1,28.73,4151300.0,0.0,1.0,20.051053764044003,20.535444651164998,19.600774911228,20.235258749287,4151300.0
29.67,A,2008-10-01,29.18,29.92,28.83,2609800.0,0.0,1.0,19.907783219967,20.412641327670002,19.668998979837,20.242081156148,2609800.0
28.14,A,2008-10-02,29.32,29.4,28.04,3250500.0,0.0,1.0,20.003296916017998,20.057876170905,19.130028837829002,19.198252906438,3250500.0
28.28,A,2008-10-03,28.48,29.29,28.28,3225500.0,0.0,1.0,19.430214739707,19.982829695436,19.29376660249,19.29376660249,3225500.0
26.99,A,2008-10-06,27.8,27.8,25.71,4525300.0,0.0,1.0,18.966291073169,18.966291073169,17.540408039251002,18.413676117439998,4525300.0
25.11,A,2008-10-07,27.26,27.5,25.06,3867200.0,0.0,1.0,18.597881102683,18.761618867343,17.096951593295,17.1310636276,3867200.0
24.98,A,2008-10-08,24.55,25.99,24.36,3329900.0,0.0,1.0,16.749008843392,17.731435431355,16.619383113036,17.042372338409,3329900.0
22.76,A,2008-10-09,25.0,25.7,22.65,4634400.0,0.0,1.0,17.05601715213,17.533585632389997,15.452751539829999,15.527798015299,4634400.0
22.48,A,2008-10-10,21.79,23.65,20.65,5867700.0,0.0,1.0,14.866024549797,16.134992225915,14.088270167660001,15.336770623196001,5867700.0
25.6,A,2008-10-13,23.43,25.6,23.0,2964200.0,0.0,1.0,15.984899274977,17.465361563781,15.69153577996,17.465361563781,2964200.0
24.61,A,2008-10-14,26.51,27.49,23.98,3595900.0,0.0,1.0,18.086200588119,18.754796460483,16.360131652323002,16.789943284556998,3595900.0
22.15,A,2008-10-15,24.32,24.38,21.97,3047100.0,0.0,1.0,16.592093485592,16.633027926758,14.988827873292001,15.111631196788002,3047100.0
23.22,A,2008-10-16,22.09,23.31,20.57,3771900.0,0.0,1.0,15.070696755622,15.903030392646,14.033690912772999,15.841628730899,3771900.0
22.61,A,2008-10-17,22.87,23.65,22.06,2076000.0,0.0,1.0,15.602844490769,16.134992225915,15.05022953504,15.425461912386998,2076000.0
23.85,A,2008-10-20,22.86,23.85,22.34,1809500.0,0.0,1.0,15.596022083908,16.271440363132,15.241256927144,16.271440363132,1809500.0
22.73,A,2008-10-21,23.42,23.94,22.62,2227700.0,0.0,1.0,15.978076868116,16.332842024879998,15.432284319248,15.507330794717,2227700.0
21.24,A,2008-10-22,22.61,22.61,20.54,3103000.0,0.0,1.0,15.425461912386998,15.425461912386998,14.013223692189998,14.490792172449998,3103000.0
20.72,A,2008-10-23,21.36,21.42,19.75,4592700.0,0.0,1.0,14.57266105478,14.613595495945,13.474253550183,14.136027015685999,4592700.0
19.75,A,2008-10-24,19.32,20.37,18.9,3400400.0,0.0,1.0,13.180890055166,13.897242775555998,12.894348967011002,13.474253550183,3400400.0
18.92,A,2008-10-27,19.45,19.9,18.75,3147200.0,0.0,1.0,13.269581344356999,13.576589653096,12.792012864098,12.907993780732,3147200.0
21.15,A,2008-10-28,19.32,21.15,18.95,3410100.0,0.0,1.0,13.180890055166,14.429390510702,12.928461001315,14.429390510702,3410100.0
21.3,A,2008-10-29,21.27,22.4,20.62,3622800.0,0.0,1.0,14.511259393032999,15.282191368309,14.067802947077,14.531726613615,3622800.0
22.53,A,2008-10-30,21.99,22.64,21.76,2472900.0,0.0,1.0,15.002472687014,15.445929132969,14.845557329214001,15.3708826575,2472900.0
22.19,A,2008-10-31,22.14,23.18,21.8,4251100.0,0.0,1.0,15.104808789927,15.814339103455,14.872846956658002,15.138920824231,4251100.0
23.0,A,2008-11-03,22.13,23.21,22.04,2239300.0,0.0,1.0,15.097986383066,15.834806324038,15.036584721317999,15.69153577996,2239300.0
24.64,A,2008-11-04,23.48,25.07,23.44,3214400.0,0.0,1.0,16.019011309281,17.103774000156,15.991721681837001,16.81041050514,3214400.0
23.26,A,2008-11-05,24.22,24.61,23.24,2148100.0,0.0,1.0,16.523869416984,16.789943284556998,15.855273544620001,15.868918358341999,2148100.0
21.43,A,2008-11-06,23.0,23.37,21.31,3177500.0,0.0,1.0,15.69153577996,15.943964833811,14.538549020476001,14.620417902806,3177500.0
21.84,A,2008-11-07,21.49,22.42,21.26,2744300.0,0.0,1.0,14.661352343971,15.295836182031,14.504436986172,14.900136584101,2744300.0
21.71,A,2008-11-10,22.2,22.71,21.37,2362300.0,0.0,1.0,15.145743231092,15.493685980995,14.579483461640999,14.811445294910001,2362300.0
20.94,A,2008-11-11,21.49,21.7,20.54,2175500.0,0.0,1.0,14.661352343971,14.804622888049,14.013223692189998,14.286119966624,2175500.0
19.37,A,2008-11-12,20.55,20.6,19.22,2561400.0,0.0,1.0,14.020046099051001,14.054158133355,13.112665986558001,13.215002089471,2561400.0
20.97,A,2008-11-13,19.32,21.1,18.05,3937800.0,0.0,1.0,13.180890055166,14.395278476398001,12.314444383838,14.306587187207,3937800.0
20.75,A,2008-11-14,20.53,22.38,19.72,4563600.0,0.0,1.0,14.006401285329002,15.268546554587,13.4537863296,14.156494236268001,4563600.0
19.12,A,2008-11-17,19.8,20.07,18.7,4685400.0,0.0,1.0,13.508365584486999,13.69257056973,12.757900829794,13.044441917949,4685400.0
19.0,A,2008-11-18,19.23,19.47,18.2,3016600.0,0.0,1.0,13.119488393419001,13.283226158079,12.416780486751001,12.962573035618998,3016600.0
17.64,A,2008-11-19,18.89,19.37,17.63,2644900.0,0.0,1.0,12.88752656015,13.215002089471,12.027903295682002,12.034725702543001,2644900.0
16.2,A,2008-11-20,16.95,17.82,16.1,3347600.0,0.0,1.0,11.563979629144,12.157529026038999,10.984075045971998,11.05229911458,3347600.0
17.29,A,2008-11-21,16.55,17.33,15.78,3135900.0,0.0,1.0,11.291083354709999,11.823231089856998,10.765758026424999,11.795941462413001,3135900.0
18.61,A,2008-11-24,17.5,19.21,17.18,3573900.0,0.0,1.0,11.939212006491001,13.105843579697002,11.720894986944002,12.696499168046,3573900.0
18.55,A,2008-11-25,19.4,19.4,18.1,4537600.0,0.0,1.0,13.235469310053,13.235469310053,12.348556418142,12.655564726881002,4537600.0
18.69,A,2008-11-26,18.01,18.745,17.64,3266500.0,0.0,1.0,12.287154756395,12.788601660667,12.034725702543001,12.751078422932999,3266500.0
18.83,A,2008-11-28,18.61,18.86,18.43,950800.0,0.0,1.0,12.696499168046,12.867059339567001,12.573695844551,12.846592118984999,950800.0
17.26,A,2008-12-01,18.42,18.42,17.24,2754100.0,0.0,1.0,12.56687343769,12.56687343769,11.761829428109,11.775474241831,2754100.0
17.64,A,2008-12-02,17.53,18.0,16.95,2980000.0,0.0,1.0,11.959679227074,12.280332349534,11.563979629144,12.034725702543001,2980000.0
18.2,A,2008-12-03,17.22,18.31,16.99,3112000.0,0.0,1.0,11.748184614387,12.49182696222,11.591269256588,12.416780486751001,3112000.0
17.51,A,2008-12-04,17.87,18.39,17.24,2478700.0,0.0,1.0,12.191641060343,12.546406217107,11.761829428109,11.946034413352,2478700.0
17.26,A,2008-12-05,17.36,17.48,16.37,4798400.0,0.0,1.0,11.843698310439,11.92556719277,11.168280031215,11.775474241831,4798400.0
17.24,A,2008-12-08,17.67,18.06,17.06,5592300.0,0.0,1.0,12.055192923125999,12.321266790699001,11.639026104614,11.761829428109,5592300.0
17.93,A,2008-12-09,17.01,18.11,16.68,9380200.0,0.0,1.0,11.604914070310002,12.355378825003,11.379774643901,12.232575501508,9380200.0
18.19,A,2008-12-10,18.03,18.23,17.34,8629600.0,0.0,1.0,12.300799570116,12.437247707333,11.830053496718,12.409958079889998,8629600.0
18.13,A,2008-12-11,17.82,18.42,17.67,5989600.0,0.0,1.0,12.157529026038999,12.56687343769,12.055192923125999,12.369023638724999,5989600.0
17.39,A,2008-12-12,17.5,17.63,16.64,6139400.0,0.0,1.0,11.939212006491001,12.027903295682002,11.352485016458001,11.864165531022,6139400.0
16.48,A,2008-12-15,17.4,17.5,16.24,4452600.0,0.0,1.0,11.870987937883001,11.939212006491001,11.079588742023999,11.243326506684001,4452600.0
16.32,A,2008-12-16,16.41,16.96,16.14,6610500.0,0.0,1.0,11.195569658657998,11.570802036005,11.011364673415,11.134167996911,6610500.0
